,text,label,id
209,After walking past the mural Kabul resident Dost Muhammad Momand said it had been painful to watch the video of Floyd s death and that he identified with the constant fear of violence ,0,209
210,After winning his 15th major championship the legendary golfer Tiger Woods got a chance to laugh at all who doubted him ,0,210
211,After witnessing the right wing reaction to Greta Thunberg the teenage climate activist from Sweden who spoke at the United Nations this week there can be no doubt that modern day conservatism especially the Republican Party functions primarily as a protection racket for the fragile egos of mediocre white men ,1,211
212,After years of being berated as racist or ignorant Donald Trump reassures everyday Americans that their views are valid and their way of life is worthwhile He lets them fulfill the only dream most Americans have to live their lives as they please without harassment or contempt from their government ,0,212
213,After years of openly struggling with her weight and health and a seemingly self imposed sabbatical from political lectures after backing Hillary Clinton in 16 actress Lena Dunham announced to the world that it was Joaquin Phoenix s unhinged Oscars tirade on the environment that has made her want to become vegan ,1,213
214,Again and again the information provided in the hearing completely contradicted the rosy statements that have been coming from Donald Trump and other White House officials and warned of a dire situation ahead ,1,214
215,Ah yes the stereotype of the dumb slut Of course conservative lawyers before the court carefully avoid the words dumb or slut when arguing that we shouldn t treating birth control exactly as we treat any other prescription medication ,1,215
216,Ahead of the Nov 3 election the Republican president is trailing in opinion polls to Biden who has hammered Trump for his response to the protests and the pandemic ,0,216
217,Aides and supporters of both senators who have more or less remained allies even while running against each other for the 2020 Democratic presidential nomination had accused each other of dirty tricks and lying in recent days after a series of leaks to the media culminating in Warren saying in a statement that Sanders once told her he didn t think a woman could win the presidency ,0,217
218,Airlines for America the lobbying group representing major U S carriers has warned that the U S airline industry is unlikely to bounce back from the COVID 19 drop for at least four years ,0,218
219,Alabama has the most restrictive abortion law in the U S banning abortion at any stage of pregnancy and for any reason including in cases of rape and incest ,0,219
